"","site_id","month","cumPrecip","minTemp","maxTemp","meanSR","meanVP"
"1",1,"January",18.1017073170732,-17.8056805664831,-6.46171518489378,179.126845003934,184.249055861526
"2",1,"February",18.5214634146341,-15.6773759461733,-3.52230776162441,261.007423705395,210.937331190676
"3",1,"March",38.6863414634146,-8.2319512195122,3.52781274586939,343.771785995279,317.454020456334
"4",1,"April",64.0441463414634,-0.851845528455284,12.042406504065,407.460837398374,471.812837398374
"5",1,"May",88.3524390243903,5.89153422501967,19.4385837922895,395.085932336743,850.732014162077
"6",1,"June",121.416829268293,11.293406504065,24.1323089430894,378.429121951219,1290.58353658537
"7",1,"July",113.345609756098,14.1728166797797,26.7896066089693,376.164075531078,1611.5843115657
"8",1,"August",104.137804878049,12.8533988985051,25.2969630212431,354.802344610543,1508.14711250983
"9",1,"September",89.2151219512195,8.0570406504065,20.3922195121951,307.089146341463,1123.95236585366
"10",1,"October",74.7990243902439,1.29320220298977,12.4293469708891,224.375625491739,700.551644374508
"11",1,"November",36.2551219512195,-5.89847967479675,3.21739024390244,161.376601626016,425.713333333333
"12",1,"December",24.6863414634146,-13.8944413847364,-4.48678127458694,147.752216102806,245.933325465513
"13",2,"January",17.3885365853659,-16.900692368214,-5.76449252557042,181.459992132179,197.201085759245
"14",2,"February",17.8575609756098,-14.730173615283,-2.92833833954103,262.236323741439,225.545660218671
"15",2,"March",38.8612195121951,-7.31011801730921,4.25366640440598,342.13333595594,333.572061369001
"16",2,"April",62.3209756097561,-0.0246910569105691,13.1937154471545,405.908317073171,495.024764227642
"17",2,"May",87.1204878048781,6.91823760818253,20.5774665617624,391.921825334382,911.296129032258
"18",2,"June",117.959756097561,12.402918699187,25.3457235772358,377.489943089431,1388.67123577236
"19",2,"July",100.106341463415,15.1615027537372,28.0042014162077,376.867387883556,1716.7566797797
"20",2,"August",97.7253658536585,13.7451770259638,26.4952006294256,354.50204563336,1596.95957513769
"21",2,"September",84.3621951219512,8.8889756097561,21.5451951219512,308.635113821138,1188.62417073171
