"","site_id","month","cumPrecip","minTemp","maxTemp","meanSR","meanVP"
"1",200,"January",17.6024390243902,-9.95713611329662,2.86596380802518,194.25474429583,316.13423288749
"2",200,"February",23.1226829268293,-9.377354319356,3.66098552204734,266.547649885858,300.735176018263
"3",200,"March",40.7343902439024,-4.96480723839496,8.68619984264359,353.032061369001,353.147356412274
"4",200,"April",69.2312195121951,-0.0995934959349593,13.9117398373984,397.308715447154,505.217178861789
"5",200,"May",108.296829268293,5.51642800944138,19.1554130605822,398.603060582219,840.743044846578
"6",200,"June",81.7090243902439,10.8207479674797,25.1590081300813,410.91781300813,1233.54411382114
"7",200,"July",55.9146341463415,14.4361211644375,29.760794649882,405.289205350118,1547.63391030685
"8",200,"August",44.6758536585366,13.2145948072384,29.0047836349331,388.268788355625,1419.98336742722
"9",200,"September",40.3280487804878,7.78270731707317,23.4666585365854,333.440349593496,1018.36608943089
"10",200,"October",53.5607317073171,1.22238394964595,15.34871754524,249.966121164437,676.898630999213
"11",200,"November",25.339756097561,-4.81536585365854,8.10078861788618,188.486853658537,454.684097560976
"12",200,"December",20.5017073170732,-9.62185601888277,2.88884369263047,166.702672698662,328.121525308156
"13",201,"January",13.3319512195122,-9.99452399685287,2.88408339889851,195.567128245476,310.948111723053
"14",201,"February",20.0436585365854,-9.25844947735192,3.84205124354199,267.826302715367,281.969145139974
"15",201,"March",34.5673170731707,-4.73941778127459,9.02789929189614,351.705538945712,326.012391817467
"16",201,"April",61.5292682926829,0.345764227642276,14.5482682926829,395.667471544715,483.033406504065
"17",201,"May",97.7060975609756,6.07878048780488,19.8639968528718,399.754516129032,839.30807238395
"18",201,"June",78.639756097561,11.4388780487805,25.9047479674797,410.760333333333,1255.28086178862
"19",201,"July",51.6353658536585,15.0400472069237,30.5918174665618,406.454303697876,1579.22122738002
"20",201,"August",38.9843902439024,13.7565224232887,29.8090086546027,389.872989771833,1437.60042486231
"21",201,"September",37.9065853658537,8.17389430894309,24.144325203252,335.957577235772,1018.44533333333
"22",201,"October",49.3926829268293,1.51779701022817,15.8914948859166,252.247356412274,683.251353265146
"23",201,"November",22.2141463414634,-4.67236585365854,8.38756097560976,189.733601626016,457.660487804878
"24",201,"December",17.7765853658537,-9.60530894308943,2.99132022029898,167.227516391293,328.379085234723
"25",204,"January",23.8934146341463,-10.2960424862313,2.37129819040126,204.191557828482,308.972423288749
"26",204,"February",26.4726829268293,-9.92788838159318,3.04157965877688,282.425121050102,297.657700949177
"27",204,"March",45.429756097561,-5.61608182533438,7.88211644374508,369.253170731707,358.410464201416
"28",204,"April",77.9187804878049,-1.02278048780488,12.753243902439,415.51762601626,495.731398373984
"29",204,"May",118.942195121951,4.41782061369001,17.9163965381589,407.898835562549,801.379000786782
"30",204,"June",87.9634146341463,9.64436585365854,23.8536829268293,414.861170731707,1163.33001626016
"31",204,"July",67.1187804878049,13.2380802517703,28.3460346184107,408.552187254131,1460.71819826908
"32",204,"August",49.7485365853659,12.0668764752164,27.6240912667191,394.170920535012,1355.09656963021
"33",204,"September",43.9573170731707,6.82791056910569,22.2412276422764,340.083382113821,980.302365853659
"34",204,"October",60.7378048780488,0.450684500393391,14.2767269866247,257.406105428796,648.200456333596
"35",204,"November",29.7958536585366,-5.39053658536585,7.30973170731707,197.966479674797,436.481829268293
"36",204,"December",24.2748780487805,-10.0500702858641,2.29355913978495,176.423971675846,317.305560188828
"37",205,"January",22.7207317073171,-10.8772856018883,2.04449252557042,211.040566483084,293.635845790716
"38",205,"February",27.5973170731707,-10.9381851495855,2.40290099723657,290.621463715007,267.91602126637
"39",205,"March",41.6092682926829,-6.75505114083399,6.80909520062943,381.102187254131,323.558166797797
"40",205,"April",77.0385365853658,-2.65667479674797,10.9891788617886,431.798910569106,432.996130081301
"41",205,"May",121.856585365854,2.52857592446892,16.0150275373721,423.832769472856,700.083477576711
"42",205,"June",93.6680487804878,7.52952032520325,21.8877317073171,422.354845528455,1021.2367804878
"43",205,"July",82.0509756097561,11.0302360346184,26.229409913454,413.743029110936,1288.88883556255
"44",205,"August",60.4641463414634,9.89378442171519,25.5464594807238,399.819701022817,1202.88979543666
"45",205,"September",48.3295121951219,4.98656910569106,20.3988048780488,345.979569105691,884.739365853659
"46",205,"October",55.0429268292683,-0.933926042486231,12.7109126671912,264.10371361133,592.305759244689
"47",205,"November",27.5351219512195,-6.33982926829268,6.33216260162602,207.525951219512,408.774528455285
"48",205,"December",21.8526829268293,-10.7468429058484,1.74645056386048,184.099542879622,301.588970626803
"49",206,"January",31.7385365853659,-10.6928324154209,1.78507474429583,208.519889850511,301.701070023603
"50",206,"February",33.6848780487805,-10.6822768232608,2.23901207497297,290.842920221074,292.335580920341
"51",206,"March",51.690243902439,-6.51468922108576,6.77624704956727,381.619826907947,361.071589299764
"52",206,"April",86.6239024390244,-2.35130081300813,11.0873170731707,437.09418699187,474.106382113821
"53",206,"May",127.580487804878,2.83901652242329,16.1341306058222,427.446805664831,734.541723052714
"54",206,"June",96.1185365853659,7.8969512195122,21.9831463414634,420.344284552846,1055.43988617886
"55",206,"July",76.5229268292683,11.4224547600315,26.3338788355625,411.194177812746,1326.56985051141
"56",206,"August",59.1314634146341,10.3194256490952,25.6384657749803,396.666089693155,1239.09012588513
"57",206,"September",48.0065853658537,5.3940162601626,20.4511300813008,342.446203252032,909.577365853659
"58",206,"October",66.8475609756098,-0.647049567269866,12.7000314712825,260.239284028324,605.461612903226
"59",206,"November",33.8429268292683,-6.11726016260163,6.18352032520325,204.205910569106,417.012056910569
"60",206,"December",30.9685365853659,-10.5541812221348,1.51760582218725,180.679635719906,306.724363755573
"61",207,"January",8.27926829268293,-9.9697718332022,3.26399685287175,198.947938630999,284.542265932337
"62",207,"February",12.7214634146341,-9.58906193680163,3.86495133966118,270.975755436742,217.707503904842
"63",207,"March",26.1482926829268,-5.1147128245476,8.69677419354839,351.000062942565,251.357238394965
"64",207,"April",54.6458536585366,-0.438317073170732,13.5926829268293,396.262552845528,397.438195121951
