"","site_id","month","cumPrecip","minTemp","maxTemp","meanSR","meanVP"
"1",1,"January",75.1368292682927,-7.346435877262,1.4437372147915,210.212793076318,396.614791502754
"2",1,"February",65.1919512195122,-6.05609485762345,3.708901537907,282.1248462093,426.582072870359
"3",1,"March",90.599756097561,-1.47851298190401,9.62216365066877,348.886396538159,589.121164437451
"4",1,"April",110.097317073171,4.00790243902439,16.6308536585366,385.914609756098,850.012552845528
"5",1,"May",130.17487804878,10.0986782061369,22.3309913453973,384.890416994493,1278.89660896932
"6",1,"June",121.22,15.1054552845528,26.9331382113821,387.268138211382,1745.90941463415
"7",1,"July",121.62,17.0858929976397,28.793666404406,383.980613690008,1962.09369000787
"8",1,"August",85.6541463414634,15.9175845790716,28.0107553107789,381.034736428009,1838.53081038552
"9",1,"September",86.8660975609756,11.8055447154472,24.6372682926829,344.760991869919,1434.19640650406
"10",1,"October",84.2987804878049,5.59789142407553,17.7733988985051,269.473965381589,955.208867033832
"11",1,"November",91.3529268292683,0.350016260162602,10.4263089430894,196.952195121951,663.250325203252
"12",1,"December",84.390487804878,-4.49174691843693,3.82902884867558,173.030800681878,477.874522685549
"13",2,"January",77.5365853658537,-6.64335169158143,3.01056648308419,208.240338316286,414.94756884343
"14",2,"February",73.649512195122,-5.43501561936802,5.28061666466418,278.898766670672,443.468891024871
"15",2,"March",94.9526829268293,-1.346435877262,10.9907553107789,348.469937057435,592.857804878049
"16",2,"April",104.82756097561,3.98265040650407,17.8193739837398,386.251991869919,850.055300813008
"17",2,"May",119.526585365854,9.58938630999213,22.7828088119591,385.867332808812,1235.6053422502
"18",2,"June",116.10512195122,14.3452276422764,26.8592764227642,391.342447154472,1654.99889430894
"19",2,"July",112.97487804878,16.7505743509048,28.794846577498,381.118756884343,1922.06887490165
"20",2,"August",94.1529268292683,15.8122895357986,28.1638158929976,378.593477576711,1822.94936270653
"21",2,"September",86.3268292682927,11.8140487804878,24.728325203252,343.700682926829,1434.24715447154
"22",2,"October",79.7221951219512,5.42544453186467,18.2814398111723,273.558654602675,943.15372147915
"23",2,"November",88.9809756097561,0.276463414634146,11.5901707317073,199.668333333333,656.506634146341
"24",2,"December",85.8580487804878,-3.92061159192237,5.29463598216627,172.152648570679,493.456748754262
"25",3,"January",54.8817073170732,-7.82107789142408,0.407616050354052,197.024673485445,379.914964594807
"26",3,"February",52.790243902439,-6.73973837558573,2.25958248227802,269.895038447675,403.020449357203
"27",3,"March",65.549756097561,-2.26015735641227,8.26886703383163,342.667726199843,545.768166797797
"28",3,"April",87.1646341463415,3.37017073170732,15.5935040650406,383.990666666667,790.29787804878
"29",3,"May",100.914390243902,9.59202989771833,22.0719276160504,390.94333595594,1212.30926042486
"30",3,"June",94.76,15.0245691056911,27.1683983739837,388.257845528455,1710.43660162602
"31",3,"July",92.6507317073171,17.1848623131393,29.295397324941,383.219960660897,1947.00926042486
"32",3,"August",92.2453658536585,15.9991660110149,27.9635562549174,367.800889063729,1837.20149488592
"33",3,"September",77.7139024390244,11.8357235772358,24.4010894308943,332.084016260163,1435.00364227642
"34",3,"October",76.1721951219512,5.66068450039339,17.2342407553108,255.000180959874,954.453036978757
"35",3,"November",72.1812195121951,0.381439024390244,9.70519512195122,183.603658536585,659.781788617886
"36",3,"December",64.0578048780488,-4.73606163126147,2.91106031995804,160.591880671387,467.43072882245
"37",4,"January",62.8790243902439,-7.41931549960661,1.04870967741935,203.303406766326,393.362887490165
"38",4,"February",54.4343902439024,-6.22655472786255,3.04915655412712,273.622361828668,420.428338339541
"39",4,"March",71.7843902439024,-1.74445318646735,9.03041699449253,344.784209284028,572.279583005507
"40",4,"April",95.3236585365854,3.8449512195122,16.3156910569106,386.236585365854,831.595593495935
"41",4,"May",111.814634146341,9.9977576711251,22.3507317073171,386.200180959874,1262.02062942565
"42",4,"June",110.135853658537,15.1881544715447,27.071325203252,385.412178861789,1745.79996747967
"43",4,"July",107.232195121951,17.2838237608183,29.0569708890637,382.595357985838,1974.30643587726
"44",4,"August",87.9843902439024,16.1092997639654,28.0415342250197,374.351376868607,1848.43917387884
"45",4,"September",81.5865853658537,11.9977073170732,24.5784634146341,337.82674796748,1450.29728455285
"46",4,"October",74.4124390243902,5.83734067663257,17.6351376868607,262.242234461054,969.149638080252
"47",4,"November",83.0821951219512,0.553780487804878,10.1702682926829,190.015430894309,669.761577235772
"48",4,"December",70.5141463414634,-4.41968292682927,3.463170993968,167.008656176239,478.893592446892
"49",5,"January",65.2331707317073,-7.69306845003934,0.846483084185681,201.869000786782,385.986097560976
"50",5,"February",54.5880487804878,-6.53896581761384,2.79113240418118,272.54511834675,411.444169169771
"51",5,"March",73.3217073170732,-2.09619984264359,8.70579071597168,343.800700236035,559.424303697876
"52",5,"April",95.7165853658537,3.51365040650406,16.0342276422764,384.409886178862,813.787658536585
"53",5,"May",114.488292682927,9.64173092053501,22.0843745082612,384.707490165224,1234.62922108576
"54",5,"June",115.372195121951,14.8325447154472,26.8083983739837,384.832829268293,1709.21951219512
"55",5,"July",109.197804878049,16.9276553894571,28.813768686074,382.233524783635,1932.15724626279
"56",5,"August",90.8973170731707,15.7859952793076,27.7769158143194,374.42166797797,1812.61928402832
"57",5,"September",85.5151219512195,11.7217317073171,24.2652682926829,336.103138211382,1425.70817073171
"58",5,"October",76.6431707317073,5.57803304484658,17.3370102281668,260.979276160504,952.951070023604
"59",5,"November",82.9951219512195,0.337130081300813,9.93317073170732,188.87974796748,659.453406504065
"60",5,"December",72.620243902439,-4.6236252294781,3.28141935483871,165.694028586415,472.039518751639
"61",6,"January",73.7417073170732,-7.43971675845791,1.35671911880409,209.582344610543,393.959921321794
"62",6,"February",65.1778048780488,-6.13522978493332,3.62668058392407,281.797487083984,424.338795506428
"63",6,"March",90.0270731707317,-1.50174665617624,9.57712037765539,348.600094413847,587.340967741936
"64",6,"April",108.126829268293,4.0260406504065,16.6301869918699,386.179317073171,849.404349593496
"65",6,"May",124.340487804878,10.1514083398898,22.392974036192,384.918859166011,1283.18577498033
"66",6,"June",123.51243902439,15.1874227642276,27.0217073170732,385.502617886179,1754.50321138211
"67",6,"July",113.595365853659,17.1725019669552,28.891589299764,383.918095987412,1972.39172305271
"68",6,"August",86.179512195122,16.0142014162077,28.0751455546814,379.992399685287,1846.78985051141
"69",6,"September",81.9512195121951,11.8908699186992,24.7249756097561,344.339447154472,1441.06559349593
"70",6,"October",82.6273170731707,5.64929976396538,17.776986624705,268.040590086546,958.470228166798
"71",6,"November",89.8743902439024,0.362634146341463,10.3921138211382,195.972414634146,663.23862601626
"72",6,"December",82.3941463414634,-4.57314817728822,3.75185916601101,173.204498819827,475.346797010228
"73",7,"January",76.4382926829268,-6.56773406766326,2.97483084185681,211.102014162077,418.089244689221
"74",7,"February",77.4485365853659,-5.30049501381713,5.29009401658056,283.444444611318,448.589576174456
"75",7,"March",97.0656097560976,-1.08310778914241,11.1524783634933,349.187120377655,603.933013375295
"76",7,"April",108.382682926829,4.20816260162602,18.0648943089431,389.176008130081,863.757634146342
"77",7,"May",128.221707317073,9.90774193548387,22.9341620771046,385.29512981904,1262.8149252557
"78",7,"June",110.623902439024,14.7468536585366,27.1056504065041,391.519154471545,1698.06760162602
"79",7,"July",114.934634146341,17.0153737214792,28.932423288749,381.677505900865,1946.13120377655
"80",7,"August",93.2695121951219,15.9876475216365,28.2910070810386,381.733619197482,1837.4946184107
