"","site_id","month","cumPrecip","minTemp","maxTemp","meanSR","meanVP"
"1",1,"January",51.4153658536585,-11.6607081038552,-2.46453186467349,183.638804091267,283.187261998426
"2",1,"February",42.2175609756098,-11.5490454163162,-0.738855580920341,273.931690496215,286.550002703352
"3",1,"March",55.7607317073171,-7.227128245476,4.95852871754524,364.783540519276,386.49589299764
"4",1,"April",86.4275609756098,-0.533894308943089,12.4524471544715,408.692089430894,585.538349593496
"5",1,"May",91.22,5.62730920535012,19.753564122738,404.432777340677,913.411400472069
"6",1,"June",90.9931707317073,10.7180325203252,24.7269268292683,392.482731707317,1289.46979674797
"7",1,"July",80.8960975609756,13.2020692368214,27.2826750590087,389.615782848151,1519.72730133753
"8",1,"August",93.4087804878049,12.230141620771,25.8100786782061,361.884634146341,1456.44513768686
"9",1,"September",95.5965853658537,7.84016260162602,21.353918699187,314.380430894309,1106.97551219512
"10",1,"October",89.2882926829268,2.24966955153422,13.7726593233674,231.842383949646,748.670731707317
"11",1,"November",71.579756097561,-2.61367479674797,6.30450406504065,162.720308943089,527.122780487805
"12",1,"December",59.3124390243902,-7.75074219774456,-0.0185381589299764,147.667467086284,370.908520849725
"13",2,"January",61.2595121951219,-10.803808025177,-2.17804091266719,179.616947285602,298.279693154996
"14",2,"February",46.7373170731707,-10.6902153670551,-0.491299411269975,271.570055568905,301.594201910369
"15",2,"March",62.2056097560976,-6.76773406766326,5.10225019669552,366.754374508261,402.112399685287
"16",2,"April",92.8051219512195,-0.398536585365854,12.4619918699187,411.541390243902,607.268682926829
"17",2,"May",94.8651219512195,5.59671911880409,19.6380330448466,407.164280094414,927.803603461841
"18",2,"June",96.8365853658537,10.7702764227642,24.5219593495935,391.911650406504,1303.7707804878
"19",2,"July",84.7941463414634,13.3788827694729,26.9641384736428,387.045908733281,1545.61833988985
"20",2,"August",95.2663414634146,12.5479779701023,25.599063729347,361.283823760818,1486.2963729347
"21",2,"September",104.440243902439,8.28055284552845,21.2842276422764,311.265333333333,1140.01504065041
"22",2,"October",108.207804878049,2.54844217151849,13.7568371361133,228.710590086546,764.850786782061
"23",2,"November",84.7624390243902,-2.30226016260163,6.4100487804878,160.429414634146,538.904739837398
"24",2,"December",66.3843902439024,-7.239478625754,0.17379858379229,144.047139522686,382.467046682402
"25",3,"January",61.5795121951219,-10.7110464201416,-2.54582218725413,171.05743509048,299.23845790716
"26",3,"February",44.8243902439024,-10.6409632944852,-0.936992370539469,262.575713384597,302.190544575273
"27",3,"March",59.3675609756098,-6.82681353265146,4.52500393391031,357.398245476003,400.596223446105
"28",3,"April",90.8256097560976,-0.463235772357724,11.8655609756098,405.603195121951,599.676284552846
"29",3,"May",90.9080487804878,5.47656176239182,19.1204327301338,405.682344610543,912.390306845004
